﻿WasteSID,DateSID,ProductionWasteKg,LineWasteKg,PlateWasteKg,LocationSID,MealCount,SpecialMealCount,MealTotal,Forecast_MealTotal,Forecast_SpecialMealCount,Forecast_MealCount,Forecast_ProductionWasteKg,Forecast_LineWasteKg,Forecast_PlateWasteKg,ModifiedTime,WeatherInfo,MealCountReserved,WasteTotalKg,Forecast_WasteTotalKg,Comment
817,20201026,3.40,5.55,8.81,1,423,22,445,394,,394,,16.05,10.13,2021-02-12 06:03:26.370,"+14,2 sateista",,17.76,26.18,
818,20201027,1.60,11.02,7.60,1,416,11,427,391,,391,,25.67,10.56,2021-02-12 06:03:26.370,"+13,7 sateista",,20.22,36.23,
819,20201028,1.50,28.88,12.20,1,435,3,438,382,,382,,28.32,12.20,2021-02-12 06:03:26.370,+12 pilvistä,,42.58,40.52,
820,20201029,0.70,6.45,11.10,1,429,21,450,410,,410,,15.72,11.86,2021-02-12 06:03:26.370,"+12,9 pilvistä",,18.25,27.58,
821,20201030,3.30,37.36,12.60,1,435,21,456,412,,412,,17.04,17.28,2021-02-12 06:03:26.370,"+11,2 pilvistä",,53.26,34.32,
1306,20201214,1.75,8.37,9.60,1,460,21,460,398,,398,,9.75,16.23,2021-01-28 05:39:20.320,"",,19.72,25.98,
1308,20201215,0.20,18.51,13.86,1,440,11,440,412,,412,,18.12,14.33,2021-01-28 05:39:20.320,"",,32.57,32.45,
1310,20201216,,20.56,12.44,1,490,4,490,410,,410,,20.56,17.85,2021-01-28 05:39:20.320,"",,33.00,38.41,
1313,20201223,,,,1,,,,413,,413,,15.53,20.94,2021-01-14 10:17:06.997,,,0.00,36.47,
1314,20201228,,,,1,,,,402,,402,,17.45,11.15,2021-01-14 10:17:07.110,,,0.00,28.60,
1315,20201229,,,,1,,,,408,,408,,17.67,8.91,2021-01-14 10:17:07.160,,,0.00,26.58,
1316,20201230,,,,1,,,,411,,411,,26.82,12.67,2021-01-14 10:17:14.003,,,0.00,39.49,
1327,20200102,,,,1,,,,0,,0,,17.61,9.10,2021-02-12 09:09:07.333,,,0.00,26.71,
1312,20201217,,38.82,8.85,1,429,12,429,394,,394,,46.00,19.66,2021-01-28 05:39:20.320,"",,47.67,65.66,
1317,20201218,,16.12,9.50,1,509,2,509,385,,385,,19.69,20.53,2021-01-28 05:39:20.320,,,25.62,40.22,
1318,20201221,,,,1,,,,389,,389,,23.00,19.27,2021-01-14 10:17:00.273,,,0.00,42.27,
1322,20210107,0.40,15.20,13.90,1,412,11,423,431,,429,,21.26,14.86,2021-03-24 10:24:21.950,,450,29.50,36.12,
1324,20210111,1.70,4.70,7.90,1,421,20,441,442,,444,,7.92,10.61,2021-03-24 10:24:53.360,,450,14.30,18.53,
1325,20210112,1.70,13.30,7.00,1,412,10,422,446,,446,,15.47,13.21,2021-03-24 10:24:53.417,,450,22.00,28.68,
1328,20200103,,,,1,,,,0,,0,,24.55,13.85,2021-02-12 09:09:07.387,,,0.00,38.40,
1329,20200224,,,,1,,,,0,,0,,8.90,10.05,2021-02-12 09:09:57.690,,,0.00,18.95,
1330,20200225,,,,1,,,,0,,0,,18.75,6.73,2021-02-12 09:09:57.740,,,0.00,25.48,
1331,20200226,,,,1,,,,0,,0,,15.98,12.93,2021-02-12 09:10:04.447,,,0.00,28.91,
1332,20200227,,,,1,,,,0,,0,,36.66,10.35,2021-02-12 09:10:04.500,,,0.00,47.01,
1333,20200228,,,,1,,,,0,,0,,18.91,14.62,2021-02-12 09:10:04.553,,,0.00,33.53,
1334,20200302,,,,2,,,,,,0,,15.82,8.19,2021-02-12 09:10:04.603,,,0.00,24.01,
1335,20200303,,,,2,,,,,,0,,13.26,6.67,2021-02-12 09:10:04.653,,,0.00,19.93,
1336,20200304,,,,2,,,,,,0,,20.99,12.70,2021-02-12 09:10:11.920,,,0.00,33.69,
1337,20200305,,,,2,,,,,,0,,9.67,7.03,2021-02-12 09:10:11.970,,,0.00,16.70,
1338,20200306,,,,2,,,,,,0,,15.27,5.90,2021-02-12 09:10:12.020,,,0.00,21.17,
1339,20200317,,,,1,,,,0,,0,,19.20,12.04,2021-02-12 09:10:19.353,,,0.00,31.24,
1340,20200318,,,,1,,,,0,,0,,22.84,8.69,2021-02-12 09:10:26.900,,,0.00,31.53,
1341,20200319,,,,1,,,,0,,0,,18.48,6.00,2021-02-12 09:10:26.950,,,0.00,24.48,
1342,20200320,,,,1,,,,0,,0,,14.32,12.47,2021-02-12 09:10:27.000,,,0.00,26.79,
1343,20200323,,,,1,,,,0,,0,,6.72,10.23,2021-02-12 09:10:27.053,,,0.00,16.95,
1344,20200324,,,,1,,,,0,,0,,21.89,10.84,2021-02-12 09:10:27.103,,,0.00,32.73,
1345,20200325,,,,1,,,,0,,0,,21.42,6.41,2021-02-12 09:10:34.003,,,0.00,27.83,
1346,20200320,,,,2,,,,,,0,,8.97,9.81,2021-02-12 09:10:27.207,,,0.00,18.78,
1347,20200323,,,,2,,,,,,0,,15.13,5.94,2021-02-12 09:10:27.257,,,0.00,21.07,
1348,20200324,,,,2,,,,,,0,,15.09,9.13,2021-02-12 09:10:27.307,,,0.00,24.22,
1349,20200325,,,,2,,,,,,0,,15.94,12.22,2021-02-12 09:10:34.060,,,0.00,28.16,
1350,20200326,,,,1,,,,0,,0,,20.51,7.05,2021-02-12 09:10:34.113,,,0.00,27.56,
1351,20200327,,,,1,,,,0,,0,,19.95,11.23,2021-02-12 09:10:34.167,,,0.00,31.18,
1352,20200330,,,,1,,,,0,,0,,10.90,7.76,2021-02-12 09:10:34.217,,,0.00,18.66,
1353,20200331,,,,1,,,,0,,0,,14.11,11.70,2021-02-12 09:10:34.267,,,0.00,25.81,
1354,20200401,,,,1,,,,0,,0,,17.02,12.22,2021-02-12 09:10:41.933,,,0.00,29.24,
1355,20200326,,,,2,,,,,,0,,15.30,6.85,2021-02-12 09:10:34.370,,,0.00,22.15,
1356,20200327,,,,2,,,,,,0,,13.32,6.98,2021-02-12 09:10:34.423,,,0.00,20.30,
1357,20200330,,,,2,,,,,,0,,10.71,7.51,2021-02-12 09:10:34.473,,,0.00,18.22,
1358,20200331,,,,2,,,,,,0,,19.80,6.80,2021-02-12 09:10:34.527,,,0.00,26.60,
1359,20200401,,,,2,,,,,,0,,20.90,8.81,2021-02-12 09:10:41.983,,,0.00,29.71,
1360,20200402,,,,1,,,,0,,0,,38.95,7.94,2021-02-12 09:10:42.033,,,0.00,46.89,
1361,20200403,,,,1,,,,0,,0,,17.30,16.59,2021-02-12 09:10:42.087,,,0.00,33.89,
1362,20200406,,,,1,,,,0,,0,,24.61,14.99,2021-02-12 09:10:42.137,,,0.00,39.60,
1363,20200407,,,,1,,,,0,,0,,9.86,4.76,2021-02-12 09:10:42.190,,,0.00,14.62,
1364,20200408,,,,1,,,,0,,0,,14.04,13.89,2021-02-12 09:10:49.147,,,0.00,27.93,
1365,20200402,,,,2,,,,,,0,,19.75,7.76,2021-02-12 09:10:42.290,,,0.00,27.51,
1366,20200403,,,,2,,,,,,0,,15.70,9.02,2021-02-12 09:10:42.343,,,0.00,24.72,
1367,20200406,,,,2,,,,,,0,,15.68,8.23,2021-02-12 09:10:42.393,,,0.00,23.91,
1368,20200407,,,,2,,,,,,0,,13.13,6.70,2021-02-12 09:10:42.447,,,0.00,19.83,
1369,20200408,,,,2,,,,,,0,,20.82,12.77,2021-02-12 09:10:49.197,,,0.00,33.59,
1370,20200409,,,,1,,,,0,,0,,8.87,3.40,2021-02-12 09:10:49.250,,,0.00,12.27,
1371,20200414,,,,1,,,,0,,0,,16.49,9.21,2021-02-12 09:10:49.300,,,0.00,25.70,
1372,20200415,,,,1,,,,0,,0,,22.93,9.91,2021-02-12 09:10:56.423,,,0.00,32.84,
1373,20200409,,,,2,,,,,,0,,9.56,7.05,2021-02-12 09:10:49.403,,,0.00,16.61,
1374,20200414,,,,2,,,,,,0,,13.88,6.63,2021-02-12 09:10:49.453,,,0.00,20.51,
1375,20200415,,,,2,,,,,,0,,9.56,7.05,2021-02-12 09:10:56.473,,,0.00,16.61,
1376,20200416,,,,1,,,,0,,0,,22.53,4.28,2021-02-12 09:10:56.523,,,0.00,26.81,
1432,20200609,,,,1,,,,0,,0,,24.42,3.81,2021-02-12 09:11:48.250,,,0.00,28.23,
1319,20201231,,,,1,,,,414,,414,,19.89,13.36,2021-01-14 10:17:14.057,,,0.00,33.25,
1320,20210104,,,,1,,,,434,,435,,12.09,9.91,2021-03-24 10:24:39.050,,,0.00,22.00,
1321,20210105,,,,1,,,,430,,430,,19.11,10.38,2021-03-24 10:24:39.103,,,0.00,29.49,
1323,20210108,1.10,13.30,12.10,1,409,21,430,454,,452,,12.01,14.06,2021-03-24 10:24:39.157,,450,26.50,26.07,
1492,20210115,1.20,40.30,7.80,1,384,11,395,433,,428,,10.18,13.44,2021-03-24 10:24:53.470,,450,49.30,23.62,
1495,20210120,0.70,7.40,8.50,1,445,13,458,450,,445,,9.37,11.94,2021-03-24 10:25:00.330,,450,16.60,21.31,
1496,20210121,0.20,17.00,5.60,1,424,12,436,428,,426,,27.50,11.57,2021-03-24 10:25:00.387,,450,22.80,39.07,
1626,20200804,,,,2,,,,,,263,,11.09,5.08,2021-01-14 10:14:26.877,,,0.00,16.17,
1627,20200805,,,,2,,,,,,301,,11.22,5.33,2021-01-14 10:14:34.007,,,0.00,16.55,
1628,20200806,,,,2,,,,,,294,,17.75,6.76,2021-01-14 10:14:34.363,,,0.00,24.51,
1629,20200807,,,,2,,,,,,308,,12.84,8.87,2021-01-14 10:14:34.420,,,0.00,21.71,
1630,20200811,,,,2,,,,,,324,,13.87,7.35,2021-01-14 10:14:34.480,,,0.00,21.22,
1631,20200812,,,,2,,,,,,291,,15.07,9.93,2021-01-14 10:14:46.233,,,0.00,25.00,
1632,20200915,,,,2,,,,,,358,,14.77,9.73,2021-01-14 10:15:21.320,,,0.00,24.50,
1633,20200916,,,,2,,,,,,325,,15.61,12.66,2021-01-14 10:15:27.537,,,0.00,28.27,
1634,20200917,,,,2,,,,,,336,,16.51,7.56,2021-01-14 10:15:28.013,,,0.00,24.07,
1635,20200918,,,,2,,,,,,354,,14.08,7.23,2021-01-14 10:15:28.067,,,0.00,21.31,
1636,20201013,,,,2,,,,,,304,,12.55,7.51,2021-01-14 10:15:49.420,,,0.00,20.06,
1637,20201014,,,,2,,,,,,341,,12.63,7.82,2021-01-14 10:15:56.013,,,0.00,20.45,
1640,20201110,,,,2,,,,,,350,,14.69,7.13,2021-01-14 10:16:17.850,,,0.00,21.82,
1638,20201015,,,,2,,,,,,335,,18.86,9.54,2021-01-14 10:15:56.503,,,0.00,28.40,
1639,20201016,,,,2,,,,,,348,,13.60,12.00,2021-01-14 10:15:56.557,,,0.00,25.60,
1642,20201112,,,,2,,,,,,345,,15.16,8.56,2021-01-14 10:16:24.890,,,0.00,23.72,
1643,20201201,,,,2,,,,,,348,,20.36,6.96,2021-01-14 10:16:39.433,,,0.00,27.32,
1644,20201202,,,,2,,,,,,308,,20.16,8.79,2021-01-14 10:16:45.760,,,0.00,28.95,
1645,20201203,,,,2,,,,,,356,,21.42,5.90,2021-01-14 10:16:46.077,,,0.00,27.32,
1646,20201204,,,,2,,,,,,282,,24.12,6.52,2021-01-14 10:16:46.130,,,0.00,30.64,
1647,20201208,,,,2,,,,,,299,,16.67,7.44,2021-01-14 10:16:46.180,,,0.00,24.11,
1648,20201209,,,,2,,,,,,326,,18.36,11.73,2021-01-14 10:16:53.133,,,0.00,30.09,
1649,20201210,,,,2,,,,,,327,,10.18,7.62,2021-01-14 10:16:53.467,,,0.00,17.80,
1650,20201211,,,,2,,,,,,337,,16.81,6.61,2021-01-14 10:16:53.517,,,0.00,23.42,
1641,20201111,,,,2,,,,,,309,,16.80,5.60,2021-01-14 10:16:24.350,,,0.00,22.40,
1651,20201215,,,,2,,,,,,346,,14.55,6.88,2021-01-14 10:16:53.573,,,0.00,21.43,
1652,20201216,,,,2,,,,,,305,,16.65,5.38,2021-01-14 10:17:00.120,,,0.00,22.03,
1653,20201217,,,,2,,,,,,341,,15.05,8.29,2021-01-14 10:17:00.430,,,0.00,23.34,
1654,20201218,,,,2,,,,,,356,,14.72,9.55,2021-01-14 10:17:00.483,,,0.00,24.27,
1655,20201222,,,,2,,,,,,295,,12.28,6.95,2021-01-14 10:17:00.537,,,0.00,19.23,
1656,20201223,,,,2,,,,,,333,,12.37,7.24,2021-01-14 10:17:07.057,,,0.00,19.61,
1661,20210129,0.60,15.90,14.70,1,435,10,445,424,,420,,17.12,17.07,2021-03-24 10:25:07.840,,450,31.20,34.19,
1662,20210201,1.60,5.20,4.30,1,411,21,432,433,,433,,11.61,8.16,2021-03-24 10:25:15.550,,450,11.10,19.77,
1663,20210202,0.90,13.20,7.70,1,403,18,421,439,,438,,12.33,9.13,2021-03-24 10:25:15.603,,450,21.80,21.46,
1664,20210203,0.00,13.80,8.90,1,426,9,435,441,,435,,13.49,10.96,2021-03-24 10:25:15.657,,450,22.70,24.45,
1666,20210205,0.80,14.50,13.80,1,418,10,428,420,,416,,15.00,16.13,2021-03-24 10:25:15.710,,450,29.10,31.13,
1326,20210113,1.80,19.30,6.70,1,401,20,421,448,,443,,12.06,10.05,2021-03-24 10:24:53.520,,450,27.80,22.11,
1491,20210114,0.50,12.10,3.20,1,425,13,438,441,,440,,16.46,10.07,2021-03-24 10:24:53.573,,450,15.80,26.53,
1561,20201021,,5.00,10.00,2,344,0,344,,,331,,15.68,13.21,2021-01-14 10:16:03.337,,,15.00,28.89,
1562,20200813,,16.00,8.20,2,394,0,394,,,302,,15.31,5.48,2021-01-14 10:14:46.340,,,24.20,20.79,
1563,20200814,,17.00,5.40,2,415,0,415,,,320,,12.83,5.20,2021-01-14 10:14:46.457,,,22.40,18.03,
1564,20200817,,14.00,7.10,2,381,0,381,,,,,,,2021-01-14 10:14:46.560,,,21.10,0.00,
1565,20200818,,17.00,6.20,2,396,0,396,,,316,,19.23,5.03,2021-01-14 10:14:46.663,,,23.20,24.26,
1566,20200819,,18.00,6.60,2,354,0,354,,,276,,19.26,6.64,2021-01-14 10:14:59.693,,,24.60,25.90,
1567,20200820,,40.00,3.60,2,389,0,389,,,324,,20.17,4.09,2021-01-14 10:14:59.797,,,43.60,24.26,
1568,20200821,,32.00,10.00,2,349,0,349,,,299,,24.59,7.69,2021-01-14 10:14:59.903,,,42.00,32.28,
1569,20200824,,23.00,9.00,2,385,0,385,,,,,,,2021-01-14 10:15:00.013,,,32.00,0.00,
1570,20200825,,28.00,7.60,2,281,0,281,,,315,,17.10,8.47,2021-01-14 10:15:00.120,,,35.60,25.57,
1571,20200826,,15.00,6.50,2,283,0,283,,,336,,18.48,12.53,2021-01-14 10:15:06.317,,,21.50,31.01,
1572,20200827,,25.00,6.90,2,278,0,278,,,332,,10.31,7.96,2021-01-14 10:15:06.430,,,31.90,18.27,
1573,20200828,,40.00,5.00,2,305,0,305,,,339,,16.88,6.72,2021-01-14 10:15:06.523,,,45.00,23.60,
1574,20200831,,13.50,4.00,2,366,0,366,,,,,,,2021-01-14 10:15:06.643,,,17.50,0.00,
1575,20200901,,20.00,5.80,2,341,0,341,,,344,,14.50,6.77,2021-01-14 10:15:06.747,,,25.80,21.27,
1576,20200902,,17.00,6.10,2,318,0,318,,,303,,16.56,5.26,2021-01-14 10:15:13.370,,,23.10,21.82,
1577,20200903,,25.00,7.50,2,341,0,341,,,340,,15.04,8.25,2021-01-14 10:15:13.487,,,32.50,23.29,
1578,20200904,,27.00,7.10,2,342,0,342,,,358,,14.76,9.69,2021-01-14 10:15:13.603,,,34.10,24.45,
1579,20200907,,14.00,5.50,2,348,0,348,,,,,,,2021-01-14 10:15:13.710,,,19.50,0.00,
1580,20200908,,14.00,5.00,2,310,0,310,,,300,,12.42,7.24,2021-01-14 10:15:13.833,,,19.00,19.66,
1581,20200909,,22.00,6.90,2,312,0,312,,,337,,12.51,7.56,2021-01-14 10:15:20.893,,,28.90,20.07,
1582,20200910,,27.00,7.30,2,300,0,300,,,330,,18.75,9.16,2021-01-14 10:15:20.997,,,34.30,27.91,
1583,20200911,,37.50,5.20,2,330,0,330,,,342,,13.52,11.52,2021-01-14 10:15:21.103,,,42.70,25.04,
1584,20200921,,6.00,4.00,2,275,0,275,,,,,,,2021-01-14 10:15:27.750,,,10.00,0.00,
1585,20200922,,14.00,4.10,2,281,0,281,,,351,,20.43,7.11,2021-01-14 10:15:27.853,,,18.10,27.54,
1586,20200923,,17.00,5.80,2,234,0,234,,,310,,20.22,8.96,2021-01-14 10:15:34.810,,,22.80,29.18,
1587,20200924,,13.00,3.40,2,268,0,268,,,358,,21.50,6.04,2021-01-14 10:15:34.917,,,16.40,27.54,
1588,20200925,,20.00,4.90,2,219,0,219,,,284,,24.19,6.68,2021-01-14 10:15:35.020,,,24.90,30.87,
1589,20200928,,11.00,8.60,2,386,0,386,,,,,,,2021-01-14 10:15:35.127,,,19.60,0.00,
1590,20200929,,9.00,7.00,2,335,0,335,,,302,,16.74,7.59,2021-01-14 10:15:35.233,,,16.00,24.33,
1591,20200930,,7.50,5.00,2,350,0,350,,,318,,18.24,11.05,2021-01-14 10:15:41.807,,,12.50,29.29,
1592,20201001,,14.50,8.00,2,328,0,328,,,321,,10.02,7.25,2021-01-14 10:15:41.917,,,22.50,17.27,
1593,20201002,,16.00,4.10,2,342,0,342,,,336,,16.76,6.52,2021-01-14 10:15:42.020,,,20.10,23.28,
1594,20201005,,11.00,2.80,2,366,0,366,,,,,,,2021-01-14 10:15:42.130,,,13.80,0.00,
1595,20201006,,12.00,6.30,2,367,0,367,,,348,,14.61,6.97,2021-01-14 10:15:42.237,,,18.30,21.58,
1596,20201007,,16.50,5.00,2,298,0,298,,,313,,16.95,5.82,2021-01-14 10:15:48.990,,,21.50,22.77,
1597,20201008,,15.00,9.20,2,356,0,356,,,347,,15.22,8.72,2021-01-14 10:15:49.100,,,24.20,23.94,
1598,20201009,,5.00,8.10,2,383,0,383,,,362,,14.86,10.03,2021-01-14 10:15:49.203,,,13.10,24.89,
1599,20201019,,12.00,6.50,2,375,0,375,,,,,,,2021-01-14 10:15:56.223,,,18.50,0.00,
1600,20201020,,7.00,9.20,2,372,0,372,,,365,,14.91,10.20,2021-01-14 10:15:56.343,,,16.20,25.11,
1601,20201022,,15.00,7.00,2,340,0,340,,,342,,16.69,7.99,2021-01-14 10:16:03.447,,,22.00,24.68,
1602,20201023,,10.50,6.60,2,392,0,392,,,360,,14.28,7.64,2021-01-14 10:16:03.550,,,17.10,21.92,
1603,20201026,,6.00,8.90,2,377,0,377,,,,,,,2021-01-14 10:16:03.660,,,14.90,0.00,
1604,20201027,,13.00,5.90,2,369,0,369,,,357,,20.62,7.53,2021-01-14 10:16:03.763,,,18.90,28.15,
1605,20201028,,14.00,7.70,2,326,0,326,,,319,,20.42,9.65,2021-01-14 10:16:10.143,,,21.70,30.07,
1606,20201029,,13.50,6.60,2,390,0,390,,,365,,21.75,6.51,2021-01-14 10:16:10.250,,,20.10,28.26,
1607,20201030,,21.00,7.00,2,309,0,309,,,294,,24.45,7.31,2021-01-14 10:16:10.360,,,28.00,31.76,
1608,20201102,,16.00,11.70,2,362,0,362,,,,,,,2021-01-14 10:16:10.467,,,27.70,0.00,
1609,20201103,,16.00,7.40,2,310,0,310,,,310,,16.97,8.13,2021-01-14 10:16:10.570,,,23.40,25.10,
1610,20201104,,15.00,10.20,2,316,0,316,,,333,,18.45,12.30,2021-01-14 10:16:17.423,,,25.20,30.75,
1611,20201105,,9.00,9.40,2,340,0,340,,,332,,10.31,7.94,2021-01-14 10:16:17.530,,,18.40,18.25,
1612,20201106,,17.00,7.40,2,358,0,358,,,343,,16.99,6.95,2021-01-14 10:16:17.640,,,24.40,23.94,
1613,20201113,,13.00,9.50,2,393,0,393,,,360,,14.81,9.85,2021-01-14 10:16:24.510,,,22.50,24.66,
1614,20201116,,7.00,6.20,2,374,0,374,,,,,,,2021-01-14 10:16:24.627,,,13.20,0.00,
1615,20201117,,8.00,8.70,2,307,0,307,,,299,,12.40,7.21,2021-01-14 10:16:24.730,,,16.70,19.61,
1377,20200417,,,,1,,,,0,,0,,23.24,14.90,2021-02-12 09:10:56.573,,,0.00,38.14,
1378,20200420,,,,1,,,,0,,0,,18.01,5.86,2021-02-12 09:10:56.627,,,0.00,23.87,
1379,20200421,,,,1,,,,0,,0,,27.20,5.77,2021-02-12 09:10:56.680,,,0.00,32.97,
1380,20200422,,,,1,,,,0,,0,,22.51,9.30,2021-02-12 09:11:04.517,,,0.00,31.81,
1381,20200416,,,,2,,,,,,0,,12.87,7.41,2021-02-12 09:10:56.780,,,0.00,20.28,
1382,20200417,,,,2,,,,,,0,,15.09,9.13,2021-02-12 09:10:56.833,,,0.00,24.22,
1383,20200420,,,,2,,,,,,0,,9.56,7.05,2021-02-12 09:10:56.883,,,0.00,16.61,
1384,20200421,,,,2,,,,,,0,,17.78,6.16,2021-02-12 09:10:56.937,,,0.00,23.94,
1385,20200422,,,,2,,,,,,0,,11.11,6.75,2021-02-12 09:11:04.570,,,0.00,17.86,
1386,20200423,,,,1,,,,0,,0,,17.28,7.43,2021-02-12 09:11:04.623,,,0.00,24.71,
1387,20200424,,,,1,,,,0,,0,,14.29,13.45,2021-02-12 09:11:04.673,,,0.00,27.74,
1388,20200427,,,,1,,,,0,,0,,7.50,9.82,2021-02-12 09:11:04.723,,,0.00,17.32,
1389,20200428,,,,1,,,,0,,0,,17.42,14.66,2021-02-12 09:11:04.773,,,0.00,32.08,
1390,20200429,,,,1,,,,0,,0,,16.93,9.88,2021-02-12 09:11:12.523,,,0.00,26.81,
1391,20200423,,,,2,,,,,,0,,16.99,8.01,2021-02-12 09:11:04.877,,,0.00,25.00,
1392,20200424,,,,2,,,,,,0,,8.97,9.81,2021-02-12 09:11:04.927,,,0.00,18.78,
1393,20200427,,,,2,,,,,,0,,15.13,5.94,2021-02-12 09:11:04.977,,,0.00,21.07,
1394,20200428,,,,2,,,,,,0,,15.09,9.13,2021-02-12 09:11:05.027,,,0.00,24.22,
1395,20200429,,,,2,,,,,,0,,15.94,12.22,2021-02-12 09:11:12.573,,,0.00,28.16,
1396,20200430,,,,1,,,,0,,0,,21.50,5.94,2021-02-12 09:11:12.627,,,0.00,27.44,
1397,20200504,,,,1,,,,0,,0,,11.39,8.38,2021-02-12 09:11:12.677,,,0.00,19.77,
1398,20200505,,,,1,,,,0,,0,,21.37,6.38,2021-02-12 09:11:12.727,,,0.00,27.75,
1399,20200506,,,,1,,,,0,,0,,19.87,10.46,2021-02-12 09:11:19.623,,,0.00,30.33,
1400,20200430,,,,2,,,,,,0,,15.30,6.85,2021-02-12 09:11:12.827,,,0.00,22.15,
1401,20200504,,,,2,,,,,,0,,10.71,7.51,2021-02-12 09:11:12.880,,,0.00,18.22,
1402,20200505,,,,2,,,,,,0,,19.80,6.80,2021-02-12 09:11:12.930,,,0.00,26.60,
1403,20200506,,,,2,,,,,,0,,20.90,8.81,2021-02-12 09:11:19.677,,,0.00,29.71,
1404,20200507,,,,1,,,,0,,0,,46.19,2.07,2021-02-12 09:11:19.727,,,0.00,48.26,
1405,20200508,,,,1,,,,0,,0,,21.87,13.47,2021-02-12 09:11:19.777,,,0.00,35.34,
1406,20200511,,,,1,,,,0,,0,,26.21,13.59,2021-02-12 09:11:19.830,,,0.00,39.80,
1407,20200512,,,,1,,,,0,,0,,9.13,5.14,2021-02-12 09:11:19.880,,,0.00,14.27,
1408,20200513,,,,1,,,,0,,0,,17.29,11.02,2021-02-12 09:11:27.010,,,0.00,28.31,
1409,20200507,,,,2,,,,,,0,,19.75,7.76,2021-02-12 09:11:19.980,,,0.00,27.51,
1410,20200508,,,,2,,,,,,0,,15.70,9.02,2021-02-12 09:11:20.033,,,0.00,24.72,
1411,20200511,,,,2,,,,,,0,,15.68,8.23,2021-02-12 09:11:20.083,,,0.00,23.91,
1412,20200512,,,,2,,,,,,0,,13.13,6.70,2021-02-12 09:11:20.140,,,0.00,19.83,
1413,20200513,,,,2,,,,,,0,,20.82,12.77,2021-02-12 09:11:27.060,,,0.00,33.59,
1414,20200514,,,,2,,,,,,0,,9.56,7.05,2021-02-12 09:11:27.113,,,0.00,16.61,
1415,20200515,,,,2,,,,,,0,,15.13,5.94,2021-02-12 09:11:27.167,,,0.00,21.07,
1416,20200518,,,,2,,,,,,0,,10.54,5.14,2021-02-12 09:11:27.217,,,0.00,15.68,
1417,20200519,,,,2,,,,,,0,,13.88,6.63,2021-02-12 09:11:27.267,,,0.00,20.51,
1418,20200520,,,,2,,,,,,0,,9.56,7.05,2021-02-12 09:11:34.033,,,0.00,16.61,
1419,20200522,,,,1,,,,0,,0,,32.14,7.72,2021-02-12 09:11:34.087,,,0.00,39.86,
1420,20200522,,,,2,,,,,,0,,15.06,9.14,2021-02-12 09:11:34.140,,,0.00,24.20,
1421,20200525,,,,2,,,,,,0,,9.53,7.05,2021-02-12 09:11:34.197,,,0.00,16.58,
1422,20200526,,,,2,,,,,,0,,17.75,6.17,2021-02-12 09:11:34.247,,,0.00,23.92,
1423,20200527,,,,2,,,,,,0,,11.09,6.75,2021-02-12 09:11:41.180,,,0.00,17.84,
1424,20200601,,,,1,,,,0,,0,,12.23,7.48,2021-02-12 09:11:41.233,,,0.00,19.71,
1425,20200602,,,,1,,,,0,,0,,28.52,5.73,2021-02-12 09:11:41.283,,,0.00,34.25,
1426,20200603,,,,1,,,,0,,0,,20.06,7.78,2021-02-12 09:11:48.300,,,0.00,27.84,
1427,20200528,,,,2,,,,,,0,,16.96,8.02,2021-02-12 09:11:41.387,,,0.00,24.98,
1428,20200529,,,,2,,,,,,0,,8.94,9.81,2021-02-12 09:11:41.443,,,0.00,18.75,
1429,20200604,,,,1,,,,0,,0,,26.41,3.34,2021-02-12 09:11:48.353,,,0.00,29.75,
1430,20200605,,,,1,,,,0,,0,,24.25,8.24,2021-02-12 09:11:48.403,,,0.00,32.49,
1431,20200608,,,,1,,,,0,,0,,15.89,5.46,2021-02-12 09:11:48.453,,,0.00,21.35,
1433,20200610,,,,1,,,,0,,0,,26.31,4.93,2021-02-12 09:11:55.353,,,0.00,31.24,
1434,20200611,,,,1,,,,0,,0,,50.26,0.00,2021-02-12 09:11:55.403,,,0.00,50.26,
1435,20200612,,,,1,,,,0,,0,,30.51,6.41,2021-02-12 09:11:55.453,,,0.00,36.92,
1436,20200615,,,,1,,,,0,,0,,39.79,3.23,2021-02-12 09:11:55.507,,,0.00,43.02,
1437,20200616,,,,1,,,,0,,0,,13.84,2.46,2021-02-12 09:11:55.557,,,0.00,16.30,
1438,20200617,,,,1,,,,0,,0,,20.74,9.33,2021-02-12 09:12:02.663,,,0.00,30.07,
1439,20200618,,,,1,,,,0,,0,,9.72,4.38,2021-02-12 09:12:02.717,,,0.00,14.10,
1440,20200622,,,,1,,,,0,,0,,23.47,1.35,2021-02-12 09:12:02.767,,,0.00,24.82,
1441,20200623,,,,1,,,,0,,0,,28.74,0.00,2021-02-12 09:12:02.817,,,0.00,28.74,
1442,20200624,,,,1,,,,0,,0,,35.93,0.00,2021-02-12 09:12:10.470,,,0.00,35.93,
1443,20200625,,,,1,,,,0,,0,,29.83,0.32,2021-02-12 09:12:10.520,,,0.00,30.15,
1444,20200626,,,,1,,,,0,,0,,39.01,2.55,2021-02-12 09:12:10.573,,,0.00,41.56,
1445,20200629,,,,1,,,,0,,0,,20.02,5.72,2021-02-12 09:12:10.627,,,0.00,25.74,
1446,20200630,,,,1,,,,0,,0,,28.67,4.75,2021-02-12 09:12:10.677,,,0.00,33.42,
1447,20200803,,,,1,,,,381,,381,,25.74,8.79,2021-01-14 10:14:26.707,,,0.00,34.53,
